"period","archive_name","csv_file","column"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-employment-status.csv","VariableA"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-employment-status.csv","VariableB"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-employment-status.csv","VariableType"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Count_FinishedIntegratedReferrals"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Count_FinishedIntegratedReferralsCoreOnly"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Count_FirstIntegratedContact"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Count_FirstIntegratedTreatment"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Count_IntegratedReferralsAtCaseness"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Count_IntegratedReferralsCoreOnlyAtCaseness"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Count_IntegratedReferralsCoreOnlyDeterioration"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Count_IntegratedReferralsCoreOnlyImprovement"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Count_IntegratedReferralsCoreOnlyNoChange"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Count_IntegratedReferralsCoreOnlyNotAtCaseness"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Count_IntegratedReferralsCoreOnlyRecovered"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Count_IntegratedReferralsCoreOnlyReliableRecovery"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Count_IntegratedReferralsDeterioration"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Count_IntegratedReferralsImprovement"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Count_IntegratedReferralsNoChange"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Count_IntegratedReferralsNotAtCaseness"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Count_IntegratedReferralsRecovered"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Count_IntegratedReferralsReliableRecovery"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Count_InternetEnabledTherapySessions"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Mean_ContactTimeIETReferral"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Mean_WaitFirstAppointmentCoreOnly"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Mean_WaitFirstIntegratedAppointment"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Median_WaitFirstAppointmentCoreOnly"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Median_WaitFirstIntegratedAppointment"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","OrgCode"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","OrgName"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","OrgType"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Percentage_IntegratedAppointments"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Percentage_IntegratedAppointmentsFinishedCourseTreatment"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Percentage_IntegratedReferralsCoreOnlyDeterioration"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Percentage_IntegratedReferralsCoreOnlyImprovement"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Percentage_IntegratedReferralsCoreOnlyNoChange"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Percentage_IntegratedReferralsCoreOnlyRecovered"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Percentage_IntegratedReferralsCoreOnlyReliableRecovery"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Percentage_IntegratedReferralsDeterioration"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Percentage_IntegratedReferralsImprovement"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Percentage_IntegratedReferralsNoChange"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Percentage_IntegratedReferralsRecovered"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","Percentage_IntegratedReferralsReliableRecovery"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","VariableA"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","VariableB"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-iet-ltc.csv","VariableType"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Count_AccessingServices"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Count_AppropriatePairedADSM"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Count_ApptsFinishedCourseTreatment"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Count_AtCaseness"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Count_BAFIndicatorCompletion"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Count_Deterioration"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Count_EndedAfterOneTreatment"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Count_EndedBeforeTreatment"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Count_EndedReferrals"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Count_FinishedCourseTreatment"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Count_FinishedCourseTreatmentContactDuration"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Count_FinishedTreatmentFirst6Months"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Count_FinishedTreatmentFirst6MonthsFollowUp"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Count_Improvement"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Count_NoReliableChange"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Count_NotAtCaseness"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Count_Recovery"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Count_ReferralsReceived"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Count_ReliableRecovery"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Count_SecondTreatment"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Mean_ApptsFinishedCourseTreatment"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Mean_ContactDuration"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Mean_TotalContactDurationPerReferral"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Mean_TreatmentAppointmentsDeterioration"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Mean_TreatmentAppointmentsImprovement"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Mean_TreatmentAppointmentsNoChange"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Mean_TreatmentAppointmentsRecovery"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Mean_TreatmentAppointmentsReliableRecovery"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Mean_WaitEnteredTreatment"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Mean_WaitFinishedCourseTreatment"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Median_ContactDuration"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Median_TotalContactDurationPerReferral"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","OrgCode"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","OrgName"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","OrgType"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Percentage_AppropriatePairedADSM"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Percentage_BAFIndicatorCompletion"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Percentage_Deterioration"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Percentage_FinishedCourseTreatment"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Percentage_FollowUpAppointment"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Percentage_Improvement"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Percentage_NoReliableChange"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Percentage_Recovery"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Percentage_ReliableRecovery"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","Sum_ContactDuration"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","VariableA"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","VariableB"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-main.csv","VariableType"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-peq.csv","CountAssessmentSatisfaction"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-peq.csv","CountConfidenceInYourTherapist"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-peq.csv","CountDidAssessmentCoverYourEmploymentNeeds"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-peq.csv","CountDidStaffListen"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-peq.csv","CountDidYouReceiveTheEmploymentHelpYouRequired"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-peq.csv","CountFeelInvolved"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-peq.csv","CountGivenInformationAboutOptions"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-peq.csv","CountHelpThatMattered"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-peq.csv","CountHelpedUnderstandDifficulties"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-peq.csv","CountOfferedYourPreference"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-peq.csv","CountPreferTreatments"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-peq.csv","OrgCode"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-peq.csv","OrgName"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-peq.csv","OrgType"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-peq.csv","PercentageAssessmentSatisfaction"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-peq.csv","PercentageConfidenceInYourTherapist"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-peq.csv","PercentageDidAssessmentCoverYourEmploymentNeeds"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-peq.csv","PercentageDidStaffListen"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-peq.csv","PercentageDidYouReceiveTheEmploymentHelpYouRequired"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-peq.csv","PercentageFeelInvolved"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-peq.csv","PercentageGivenInformationAboutOptions"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-peq.csv","PercentageHelpThatMattered"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-peq.csv","PercentageHelpedUnderstandDifficulties"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-peq.csv","PercentageOfferedYourPreference"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-peq.csv","PercentagePreferTreatments"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-peq.csv","VariableA"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-peq.csv","VariableB"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-peq.csv","VariableType"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-psych-meds.csv","Count_StatusEndNotPrescribed"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-psych-meds.csv","Count_StatusEndNotStatedNotKnownInvalid"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-psych-meds.csv","Count_StatusEndPrescribedAndTaking"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-psych-meds.csv","Count_StatusEndTotal"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-psych-meds.csv","Count_statusEndPrescribedButNotTaking"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-psych-meds.csv","OrgCode"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-psych-meds.csv","OrgName"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-psych-meds.csv","OrgType"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-psych-meds.csv","VariableA"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-psych-meds.csv","VariableB"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-psych-meds.csv","VariableType"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapist-role.csv","Mean_ApptsEmploymentAdviserQualified"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapist-role.csv","Mean_ApptsEyeMovementDesensitisationReprocessingQualified"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapist-role.csv","Mean_ApptsEyeMovementDesensitisationReprocessingTrainee"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapist-role.csv","Mean_ApptsFinishedCourseTreatment"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapist-role.csv","Mean_ApptsHighIntensityBriefDynamicInterpersonalPsychotherapistQualified"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapist-role.csv","Mean_ApptsHighIntensityBriefDynamicInterpersonalPsychotherapistTrainee"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapist-role.csv","Mean_ApptsHighIntensityCognitiveBehaviouralTherapistQualified"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapist-role.csv","Mean_ApptsHighIntensityCognitiveBehaviouralTherapistTrainee"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapist-role.csv","Mean_ApptsHighIntensityCounsellingforDepressionQualified"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapist-role.csv","Mean_ApptsHighIntensityCounsellingforDepressionTrainee"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapist-role.csv","Mean_ApptsHighIntensityCouplesTherapistforDepressionQualified"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapist-role.csv","Mean_ApptsHighIntensityCouplesTherapistforDepressionTrainee"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapist-role.csv","Mean_ApptsHighIntensityInterpersonalTherapistQualified"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapist-role.csv","Mean_ApptsHighIntensityInterpersonalTherapistTrainee"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapist-role.csv","Mean_ApptsMindfulnessBasedCognitiveTherapistQualified"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapist-role.csv","Mean_ApptsMindfulnessBasedCognitiveTherapistTrainee"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapist-role.csv","Mean_ApptsPsychologicalWellBeingPractitionerQualified"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapist-role.csv","Mean_ApptsPsychologicalWellBeingPractitionerTrainee"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapist-role.csv","OrgCode"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapist-role.csv","OrgName"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapist-role.csv","OrgType"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapist-role.csv","VariableA"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapist-role.csv","VariableB"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapist-role.csv","VariableType"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapy-type.csv","CountTherapyEndTreatment_HI_AppliedRelaxation"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapy-type.csv","CountTherapyEndTreatment_HI_CognitiveBehaviourTherapy"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapy-type.csv","CountTherapyEndTreatment_HI_CollaborativeCare"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapy-type.csv","CountTherapyEndTreatment_HI_CounsellingForDepression"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapy-type.csv","CountTherapyEndTreatment_HI_CouplesTherapyForDepression"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapy-type.csv","CountTherapyEndTreatment_HI_EyeMovementDesensitisationReprocessing"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapy-type.csv","CountTherapyEndTreatment_HI_InternetEnabledTherapy"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapy-type.csv","CountTherapyEndTreatment_HI_InterpersonalPsychoTherapy"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapy-type.csv","CountTherapyEndTreatment_HI_Mindfulness"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapy-type.csv","CountTherapyEndTreatment_HI_Other"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapy-type.csv","CountTherapyEndTreatment_HI_ShortTermPsychoDynamicPsychotherapy"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapy-type.csv","CountTherapyEndTreatment_LI_GuidedSelfHelpBook"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapy-type.csv","CountTherapyEndTreatment_LI_GuidedSelfHelpComputer"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapy-type.csv","CountTherapyEndTreatment_LI_NonGuidedSelfHelpBook"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapy-type.csv","CountTherapyEndTreatment_LI_NonGuidedSelfHelpComputer"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapy-type.csv","CountTherapyEndTreatment_LI_Other"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapy-type.csv","CountTherapyEndTreatment_LI_PsychoEducationalPeerSupport"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapy-type.csv","CountTherapyEndTreatment_LI_Signposting"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapy-type.csv","CountTherapyEndTreatment_LI_StructuredPhysicalActivity"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapy-type.csv","CountTherapyEndTreatment_LastNotStated"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapy-type.csv","OrgCode"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapy-type.csv","OrgName"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapy-type.csv","OrgType"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapy-type.csv","VariableA"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapy-type.csv","VariableB"
"2023-24","annual_main","psych-ther-ann-rep-csv-2023-24-therapy-type.csv","VariableType"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-effect-size.csv","Count_FinishedCourseTreatmentByInitialCasenessStatus"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-effect-size.csv","Count_FinishedCourseTreatmentPairedWSAS"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-effect-size.csv","EffectSize"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-effect-size.csv","InitialCaseness"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-effect-size.csv","Mean_End"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-effect-size.csv","Mean_Start"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-effect-size.csv","Measure"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-effect-size.csv","OrgCode"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-effect-size.csv","OrgName"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-effect-size.csv","OrgType"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-effect-size.csv","SD_End"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-effect-size.csv","SD_Start"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-effect-size.csv","VariableA"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-effect-size.csv","VariableB"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-effect-size.csv","VariableType"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-emp-status.csv","CountEmploymentStatusEndTreatment_Homemaker"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-emp-status.csv","CountEmploymentStatusEndTreatment_LongTermSick"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-emp-status.csv","CountEmploymentStatusEndTreatment_NotReceivingBenefits"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-emp-status.csv","CountEmploymentStatusEndTreatment_NotStated_Unknown_Invalid"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-emp-status.csv","CountEmploymentStatusEndTreatment_Retired"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-emp-status.csv","CountEmploymentStatusEndTreatment_Students"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-emp-status.csv","CountEmploymentStatusEndTreatment_UnPaidVoluntaryWork"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-emp-status.csv","CountEmploymentStatusEndTreatment_UnemployedAndSeekingWork"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-emp-status.csv","Count_EmploymentStatusEndTreatment_Employed"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-emp-status.csv","Count_FinishedCourseTreatment"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-emp-status.csv","Count_ReferralsReceived"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-emp-status.csv","OrgCode"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-emp-status.csv","OrgName"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-emp-status.csv","OrgType"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-emp-status.csv","VariableA"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-emp-status.csv","VariableB"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-emp-status.csv","VariableType"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-iet-ltc.csv","Count_FinishedIntegratedReferrals"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-iet-ltc.csv","Count_FinishedIntegratedReferralsCoreOnly"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-iet-ltc.csv","Count_FirstIntegratedContact"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-iet-ltc.csv","Count_FirstIntegratedTreatment"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-iet-ltc.csv","Count_IntegratedReferralsAtCaseness"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-iet-ltc.csv","Count_IntegratedReferralsCoreOnlyAtCaseness"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-iet-ltc.csv","Count_IntegratedReferralsCoreOnlyDeterioration"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-iet-ltc.csv","Count_IntegratedReferralsCoreOnlyImprovement"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-iet-ltc.csv","Count_IntegratedReferralsCoreOnlyNoChange"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-iet-ltc.csv","Count_IntegratedReferralsCoreOnlyNotAtCaseness"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-iet-ltc.csv","Count_IntegratedReferralsCoreOnlyRecovered"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-iet-ltc.csv","Count_IntegratedReferralsCoreOnlyReliableRecovery"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-iet-ltc.csv","Count_IntegratedReferralsDeterioration"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-iet-ltc.csv","Count_IntegratedReferralsImprovement"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-iet-ltc.csv","Count_IntegratedReferralsNoChange"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-iet-ltc.csv","Count_IntegratedReferralsNotAtCaseness"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-iet-ltc.csv","Count_IntegratedReferralsRecovered"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-iet-ltc.csv","Count_IntegratedReferralsReliableRecovery"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-iet-ltc.csv","Count_InternetEnabledTherapySessions"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-iet-ltc.csv","Mean_ContactTimeIETReferral"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-iet-ltc.csv","Mean_WaitFirstAppointmentCoreOnly"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-iet-ltc.csv","Mean_WaitFirstIntegratedAppointment"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-iet-ltc.csv","Median_WaitFirstAppointmentCoreOnly"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-iet-ltc.csv","Median_WaitFirstIntegratedAppointment"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-iet-ltc.csv","OrgCode"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-iet-ltc.csv","OrgName"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-iet-ltc.csv","OrgType"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-iet-ltc.csv","Percentage_IntegratedAppointments"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-iet-ltc.csv","Percentage_IntegratedAppointmentsFinishedCourseTreatment"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-iet-ltc.csv","Percentage_IntegratedReferralsCoreOnlyDeterioration"
"2022-23","annual_main","psych-ther-ann-rep-csv-2022-23-iet-ltc.csv","Percentage_IntegratedReferralsCoreOnlyImprovement"
